"일자","시간","시가","고가","저가","종가","5","10","20","60","120","거래량","5","20","40","60"
"20201103","0.54166666666667","2339.61","2343.38","2327.72","2343.31","2307.73","2313.7","2333.45","2350.06","2362.36","324311000","374823800","379255500","412697450","406247850"
"20201103","0.375","2315.81","2344.77","2315.3","2339.34","2298.34","2312.45","2334.2","2351.6","2361.83","563134000","407444000","375600800","411644175","405390817"
"20201102","0.54166666666667","2289.4","2302.64","2287.91","2300.16","2295.8","2312.63","2333.96","2353.38","2361.28","219446000","328105200","378597900","409601775","404339400"
"20201102","0.375","2276.61","2298.16","2267.95","2288.71","2296.15","2317.01","2336.29","2355.77","2360.87","459055000","352881600","384477150","409830575","404900417"
"20201030","0.54166666666667","2297.54","2305.1","2266.93","2267.15","2307.46","2323.42","2339.69","2358.34","2360.52","308173000","303741400","391255100","408794700","407197183"
"20201030","0.375","2319.56","2320.2","2296.32","2296.32","2319.66","2332.79","2343.41","2361.02","2360.37","487412000","340590000","388779550","405822250","407491600"
"20201029","0.54166666666667","2301.28","2330.17","2301.03","2326.67","2326.56","2339.62","2345.6","2363.11","2360.11","166440000","285875200","397486100","404054500","409988800"
"20201029","0.375","2312.34","2320.64","2299.91","2301.9","2329.46","2342.46","2347.33","2364.28","2359.61","343328000","343207800","406142450","405981975","411320800"
"20201028","0.54166666666667","2327.29","2345.46","2326.41","2345.26","2337.86","2347.01","2350.33","2365.59","2359.35","213354000","323810600","430272750","408759325","416207333"
"20201028","0.375","2324.18","2334.2","2316.47","2328.14","2339.39","2349.57","2352.09","2366.45","2358.67","492416000","396324800","437225900","409314125","417979417"
"20201027","0.54166666666667","2340.83","2343.6","2322.17","2330.84","2345.92","2353.2","2355.34","2367.62","2358.13","213838000","353078400","440043050","408987100","422187400"
"20201027","0.375","2328.66","2349.33","2321.23","2341.15","2352.67","2355.96","2358.96","2368.37","2357.52","453103000","433150800","440548000","409192050","424382767"
"20201026","0.54166666666667","2354.43","2356.84","2342.58","2343.91","2355.45","2355.3","2361.44","2369.09","2356.71","246342000","402794800","442942000","410689600","426842500"
"20201026","0.375","2366.5","2374.5","2349.99","2352.9","2356.15","2355.58","2364.43","2370.06","2355.66","575925000","456384200","443740300","412074425","427700867"
"20201023","0.54166666666667","2364.24","2366.45","2359.15","2360.81","2359.74","2355.96","2366.98","2370.87","2354.6","276184000","396286800","444007350","416408625","429460667"
"20201023","0.375","2364.84","2368.57","2344.49","2364.59","2360.48","2354.03","2368.54","2371.26","2353.27","614200000","448529800","450894500","421656200","431459283"
"20201022","0.54166666666667","2346.5","2355.07","2339.73","2355.05","2359.25","2351.58","2370.19","2371.61","2351.94","301323000","375933200","447574450","420198850","434577350"
"20201022","0.375","2355.61","2360.22","2343.08","2347.41","2355.14","2352.2","2371.79","2371.83","2350.78","514289000","440283800","445405700","419788175","437286233"
"20201021","0.54166666666667","2364.63","2370.86","2362.06","2370.86","2355.01","2353.66","2373.17","2372","2349.63","275438000","404832200","443693550","418721450","443501133"
"20201021","0.375","2363.03","2371.74","2356.32","2364.51","2352.18","2354.62","2372.92","2372.42","2348.44","537399000","468667400","442374400","421165875","443395083"
"20201020","0.54166666666667","2336.31","2358.41","2334.74","2358.41","2347.58","2357.48","2373.24","2372.98","2347.33","251217000","412920000","446139400","419744025","446312950"
"20201020","0.375","2333.56","2358.17","2322.06","2334.51","2343.92","2361.96","2373.22","2373.08","2346.25","623076000","494985200","447687550","420285825","449809217"
"20201019","0.54166666666667","2357.57","2361.98","2344.77","2346.74","2349.26","2367.59","2374.26","2373.25","2345.39","337031000","438283400","440605650","417210150","455562617"
"20201019","0.375","2352.92","2364.25","2346.46","2356.71","2352.31","2373.29","2373.32","2373.3","2344.15","594614000","536064000","435184000","415112050","456134517"
"20201016","0.54166666666667","2339.97","2346.12","2325.03","2341.53","2357.07","2378.01","2371.86","2373.12","2342.86","258662000","487624600","426334300","415168225","458122617"
"20201016","0.375","2363.88","2370.73","2336.84","2340.1","2367.39","2383.05","2370.19","2372.87","2341.69","661543000","545644000","422864950","416847625","462877167"
"20201015","0.54166666666667","2362.24","2365.71","2348.74","2361.21","2380","2388.8","2368.69","2373.01","2340.52","339567000","458122800","410622900","416240150","470249483"
"20201015","0.375","2375.91","2376.73","2349.11","2362.01","2385.92","2391.38","2364.57","2372.88","2339.04","825934000","490406000","405821500","413909975","473295850"
"20201014","0.54166666666667","2393.28","2394.5","2375.54","2380.48","2394.26","2392.68","2360.8","2373.03","2337.61","352417000","377680800","387245900","409174625","472446333"
"20201014","0.375","2403.74","2405.56","2382.09","2393.14","2398.95","2391.22","2355.41","2372.43","2336.12","548759000","423450600","381402350","408356175","471147100"
"20201013","0.54166666666667","2391.57","2403.83","2390.4","2403.15","2398.71","2388.99","2350.04","2371.88","2334.46","223937000","396484200","377931150","413259575","472658683"
"20201013","0.375","2416.85","2418.89","2385.87","2390.8","2397.61","2384.48","2346.55","2371.31","2332.63","500983000","461256600","377836100","416300150","473425533"
"20201012","0.54166666666667","2403.85","2404.22","2397.89","2403.73","2396.84","2380.93","2343.07","2370.81","2330.82","262308000","412649600","378437200","418792750","476517967"
"20201012","0.375","2404.18","2409.42","2393.74","2403.92","2391.1","2373.34","2339.52","2370.2","2329","581266000","456197200","380408550","419681150","477081133"
"20201008","0.54166666666667","2396.65","2401.33","2389.61","2391.96","2383.5","2365.72","2336.67","2369.51","2327.16","413927000","389755000","388809900","422187325","475318133"
"20201008","0.375","2408.49","2409.01","2383.82","2397.63","2379.27","2357.34","2336.54","2368.47","2325.14","547799000","429509400","392417900","421741675","472131467"
"20201007","0.54166666666667","2373.95","2387.45","2370.74","2386.94","2371.34","2348.58","2337.07","2367.26","2323.11","257948000","376385600","392823250","428078800","470110633"
"20201007","0.375","2350.82","2376.44","2347.82","2375.06","2365.02","2337.76","2338.34","2365.88","2321.28","480046000","421083600","394170650","433226500","470337883"
"20201006","0.54166666666667","2371.18","2373.6","2355.39","2365.9","2355.59","2328.91","2339.85","2364.89","2319.61","249055000","370794000","393749350","443404925","472239650"
"20201006","0.375","2369.17","2378.28","2365.59","2370.81","2347.95","2319.59","2341.87","2363.36","2317.89","612699000","404507000","399957350","443905425","472294783"
"20201005","0.54166666666667","2355.26","2364.73","2350.96","2358","2335.4","2311.1","2343.49","2362.04","2316.12","282180000","319822200","393348650","446399725","472939467"
"20201005","0.375","2330.55","2362.63","2327.83","2355.34","2325.81","2308.62","2347.39","2362.08","2314.51","481438000","346726600","392884100","450870050","471608800"
"20200929","0.54166666666667","2327.47","2334.09","2325.02","2327.89","2310.5","2305.22","2351.92","2362.28","2313.06","228598000","299146800","393814650","463041100","470845250"
"20200929","0.375","2331.51","2339.83","2320.04","2327.7","2302.24","2305.69","2357.7","2362.62","2311.9","417620000","344311600","395040100","466609775","473297867"
"20200928","0.54166666666667","2310.34","2314.81","2308","2308.08","2291.24","2307.61","2363.46","2363.9","2310.73","189275000","307896800","404002150","474016775","475237450"
"20200928","0.375","2301.16","2314.56","2291.32","2310.06","2286.79","2315.75","2369.45","2365.56","2309.43","416702000","365908800","410830300","482883275","477063067"
"20200925","0.54166666666667","2286.33","2289.1","2278.79","2278.79","2291.43","2325.55","2375.05","2367.1","2308.08","243539000","326975600","421857400","500062775","481273233"
"20200925","0.375","2295.19","2296.36","2267.63","2286.57","2299.94","2338.92","2380.94","2369.75","2306.89","454422000","380868800","421998450","507033025","483169033"
"20200924","0.54166666666667","2285.99","2293.66","2268.88","2272.7","2309.14","2350.79","2385.65","2372.51","2305.53","235546000","350331400","431103350","515046550","484760850"
"20200924","0.375","2295.62","2309.74","2278.76","2285.83","2323.99","2364.14","2391.84","2375.17","2304.15","479335000","453080800","435310000","516019475","484969400"
"20200923","0.54166666666667","2320.88","2342.21","2318.47","2333.24","2344.7","2375.89","2397.47","2377.32","2302.81","222036000","454431200","448588000","520022450","485575067"
"20200923","0.375","2352.56","2354.46","2287.44","2321.35","2359.68","2386.16","2399.6","2378.74","2300.94","513005000","521205200","454764200","521220250","486437900"
"20200922","0.54166666666667","2346.36","2346.69","2323.58","2332.59","2377.89","2398.61","2402.76","2380.45","2299.32","301735000","475583400","459148300","525558350","487381667"
"20200922","0.375","2388.14","2388.49","2336.5","2346.93","2392.44","2409.71","2406.23","2381.35","2297.33","749293000","509560400","458953750","525417425","486607050"
"20200921","0.54166666666667","2408.8","2410.2","2379.38","2389.39","2404.29","2419.31","2408.95","2381.93","2295.26","486087000","434344800","455564750","518572250","482941483"
"20200921","0.375","2412.44","2427.17","2403.39","2408.15","2407.08","2423.16","2408.69","2381.3","2293.14","555906000","433232400","451065450","511988250","478692767"
"20200918","0.54166666666667","2404.71","2416.64","2403.84","2412.4","2412.63","2424.54","2407.57","2380.16","2290.86","284896000","376629000","463334350","508754325","479118167"
"20200918","0.375","2413.53","2417.81","2396.33","2405.35","2419.34","2422.97","2405.36","2379","2288.36","471620000","419659600","472282350","508421500","478643167"
"20200917","0.54166666666667","2403.24","2411.35","2398.69","2406.17","2426.98","2420.51","2402.99","2377.83","2285.99","373215000","375957000","493060500","511484800","479795350"
"20200917","0.375","2430.77","2437.02","2400.43","2403.31","2434.33","2419.54","2402.48","2376.26","2283.95","480525000","420686200","487853500","508463500","477419417"
"20200916","0.54166666666667","2446.99","2450.19","2429.94","2435.92","2439.25","2419.06","2402.22","2374.65","2281.96","272889000","389748800","499450800","512734875","479587983"
"20200916","0.375","2442.72","2450.53","2437.22","2445.94","2436.44","2413.05","2398.64","2372.05","2279.42","500049000","462619800","508856000","510971150","478580683"
"20200915","0.54166666666667","2442.64","2444.57","2437.02","2443.58","2426.59","2406.91","2393.59","2369.18","2276.83","253107000","411882000","532267550","509360550","478754117"
"20200915","0.375","2434.59","2443.89","2423.79","2442.89","2414.03","2402.74","2388.88","2365.98","2274.19","596861000","488564600","538179450","512426750","477957050"
"20200914","0.54166666666667","2422.15","2427.91","2419.96","2427.91","2404.74","2398.59","2384.04","2362.7","2271.67","325838000","433128200","544031400","510855100","475395683"
"20200914","0.375","2418.33","2429.07","2410.79","2421.89","2398.87","2394.22","2378.95","2359.73","2269.28","637244000","516939600","554936250","510179450","475464300"
"20200911","0.54166666666667","2380.12","2397.27","2378.95","2396.69","2389.65","2390.6","2375.29","2357.11","2266.85","246360000","458602800","578268150","510981150","471672450"
"20200911","0.375","2389.76","2397.56","2374","2380.75","2387.23","2387.75","2373.14","2354.95","2264.65","636520000","529468200","592067600","513754325","471208983"
"20200910","0.54166666666667","2397.42","2406.06","2394.74","2396.48","2391.46","2385.47","2372.65","2353.11","2262.63","319679000","461733000","598989750","511589600","468841767"
"20200910","0.375","2404.83","2406.68","2388.56","2398.54","2392.44","2385.42","2370.05","2350.89","2260.5","744895000","534099800","596728950","509799100","468061983"
"20200909","0.54166666666667","2383.78","2388.85","2375.81","2375.81","2389.58","2385.38","2368.11","2348.64","2258.25","345560000","464341000","591456900","504068600","466090433"
"20200909","0.375","2372.53","2387.86","2369.12","2384.56","2391.54","2384.24","2367.79","2346.66","2256.26","600687000","555485800","587676300","502274750","465435667"
"20200908","0.54166666666667","2400.61","2403.08","2395.22","2401.91","2388.28","2380.26","2366.6","2344.32","2254.02","297844000","528119600","591968400","501498350","464765067"
"20200908","0.375","2402.66","2407.56","2391.43","2401.38","2379.49","2375.02","2364.84","2341.25","2250.93","681513000","645987400","591881100","500433700","464186667"
"20200907","0.54166666666667","2384.33","2387.49","2377.17","2384.22","2378.39","2369.48","2362.91","2338.34","2248.6","396101000","563499800","581579750","496629850","463919517"
"20200907","0.375","2369.85","2386.68","2362.42","2385.62","2381.19","2363.68","2360.19","2335.28","2246.5","801284000","626773800","572911050","492506425","463319200"
"20200904","0.54166666666667","2357.99","2371.02","2356.12","2368.25","2376.94","2359.98","2357.13","2332.28","2244.33","463856000","558715600","554174300","487010075","460646833"
"20200904","0.375","2332.68","2370.37","2332.68","2357.96","2372.24","2358.53","2353.95","2329.74","2242.74","887183000","659600400","544560650","481823575","458497967"
"20200903","0.54166666666667","2398.95","2400.27","2391.22","2395.9","2370.56","2359.82","2351.83","2327.25","2241.22","269075000","556432800","529909100","473162775","453705217"
"20200903","0.375","2383.26","2401.78","2382.23","2398.2","2360.57","2354.68","2345.75","2324.46","2239.55","712471000","645397800","529073500","472202375","454144533"
"20200902","0.54166666666667","2345.2","2364.37","2343.28","2364.37","2346.17","2350.84","2340.4","2321.68","2237.83","460993000","611690600","526018950","469656575","451616417"
"20200902","0.375","2363.43","2369.57","2341.29","2344.79","2343.02","2351.33","2340.21","2319.42","2236.37","968280000","740268400","513086300","463443025","449174117"
"20200901","0.54166666666667","2345.89","2355.9","2343.91","2349.55","2344.82","2352.94","2341.35","2317.52","2234.97","371345000","651082200","486453550","451997400","443103250"
"20200901","0.375","2340.19","2355.09","2331.23","2345.96","2349.08","2354.65","2341.28","2315","2233.59","713900000","731805800","486674050","447845850","441107333"
"20200831","0.54166666666667","2348.86","2349.7","2326.06","2326.17","2348.78","2356.34","2344.21","2312.59","2232.23","543935000","643918400","477678800","441077825","436462817"
"20200831","0.375","2377.09","2381.5","2346.76","2348.62","2355.51","2356.7","2348.28","2310.51","2231.03","1103882000","663022200","465422650","435728325","430199317"
"20200828","0.54166666666667","2369.98","2371.35","2345.28","2353.8","2359.65","2354.29","2350.97","2308.03","2229.54","522349000","496235400","443694150","418374600","418487483"
"20200828","0.375","2362.22","2379.26","2352.24","2370.87","2361.05","2349.37","2355.16","2305.2","2227.86","774963000","529071400","435441050","410779675","414222000"
"20200827","0.54166666666667","2360.71","2361.21","2344.38","2344.45","2360.22","2343.85","2359.22","2302.18","2226.02","274463000","433298400","424189450","403767775","409942900"
"20200827","0.375","2371.95","2373.36","2346.1","2359.8","2363.89","2336.82","2363.61","2299.8","2224.38","639454000","473503000","422869250","403728500","409860217"
"20200826","0.54166666666667","2361.9","2374.68","2358.78","2369.32","2357.89","2329.96","2366.37","2297.04","2222.56","269948000","390157600","416680300","403407200","408548717"
"20200826","0.375","2367.74","2374.01","2336.98","2360.81","2348.93","2329.08","2368.83","2293.94","2220.21","686529000","421477800","416873200","404315350","408673800"
"20200825","0.54166666666667","2363.46","2369.78","2356.14","2366.73","2337.69","2329.76","2371.99","2290.82","2217.89","296098000","338488600","411028300","401163400","406123300"
"20200825","0.375","2352.15","2367.24","2340.97","2362.78","2327.47","2327.91","2372.97","2287.81","2215.38","475486000","398099400","408986300","400339450","404995950"
"20200824","0.54166666666667","2323.86","2329.83","2315.31","2329.83","2309.76","2332.08","2373.94","2284.81","2212.81","222727000","353474800","411679950","405089400","404100733"
"20200824","0.375","2309.38","2332.33","2283.48","2324.52","2302.02","2339.85","2375.03","2281.82","2210.3","426549000","439205400","412101800","408523275","405749933"
"20200821","0.54166666666667","2316.73","2329.34","2300.83","2304.59","2309.22","2347.65","2375.78","2278.96","2207.76","271583000","394363600","419845850","413883100","408062583"
"20200821","0.375","2306.16","2321.12","2280.97","2315.63","2321.83","2360.95","2377.68","2276.69","2205.46","594152000","427172000","419086500","415466625","407161667"
"20200820","0.54166666666667","2291.1","2298.08","2270.85","2274.22","2328.35","2374.59","2378.66","2274.33","2202.97","252363000","383492600","416416450","415603275","403956467"
"20200820","0.375","2339.91","2357.08","2283.93","2291.14","2354.41","2390.41","2380.54","2272.41","2200.94","651380000","439819000","415331250","416680050","403199217"
"20200819","0.54166666666667","2368.33","2369.4","2356.74","2360.54","2377.68","2402.78","2381.34","2270.21","2198.79","202340000","369305400","413294200","414415150","400190917"
"20200819","0.375","2370.87","2380.1","2353.17","2367.6","2386.08","2408.59","2377.31","2266.94","2196.03","435625000","462699800","413799750","417218025","401127900"
"20200818","0.54166666666667","2405.32","2407.48","2336.78","2348.24","2400.07","2414.22","2372.62","2263.84","2193.19","375755000","447032200","417541250","421428100","403682067"
"20200818","0.375","2405.84","2419.65","2391.39","2404.53","2420.84","2418.04","2367.76","2261.17","2190.25","533995000","481867400","409017650","418323975","401376367"
"20200814","0.54166666666667","2400.79","2412.41","2397.45","2407.49","2426.4","2415.79","2359.86","2257.56","2186.75","298812000","424680200","404476850","415854825","399634600"
"20200814","0.375","2427.85","2435","2383.69","2402.54","2427.87","2410.21","2351.96","2253.31","2183.11","669312000","468052800","406034000","412587650","398888117"
"20200813","0.54166666666667","2452.2","2452.2","2412.49","2437.53","2431.1","2403.91","2345.06","2249.06","2179.48","357287000","388951600","393055050","405884150","396333433"
"20200813","0.375","2455.28","2458.17","2439.89","2452.09","2428.38","2394.42","2336.54","2244.03","2175.82","549931000","431420400","386118300","403612475","395298983"
"20200812","0.54166666666667","2415.77","2432.35","2410.39","2432.35","2415.24","2382.73","2327.47","2238.56","2172.04","248059000","372485800","383346100","402819625","399412550"
"20200812","0.375","2414.78","2428.58","2393.27","2414.84","2405.18","2370.68","2319.01","2233.13","2168.35","515675000","428745800","384587750","403355700","405974617"
"20200811","0.54166666666667","2422.66","2427.28","2414","2418.67","2392.54","2359.91","2311.45","2228.31","2164.77","273806000","371843600","390134100","404482925","405287317"
"20200811","0.375","2396.11","2429.36","2396.11","2423.94","2376.72","2346.04","2303.36","2223.13","2161.12","569631000","433368400","391757500","404574100","403991750"
"20200810","0.54166666666667","2381.63","2390.51","2380.16","2386.38","2360.45","2331.02","2294.37","2218.19","2157.36","255258000","370721400","391298500","403670800","403040100"
"20200810","0.375","2353.92","2382.9","2349.33","2382.05","2350.22","2317.49","2285.94","2213.31","2153.62","529359000","427820000","391692600","403000775","402719383"
"20200807","0.54166666666667","2341.04","2353.99","2336.97","2351.67","2336.19","2303.94","2278.18","2208.59","2149.94","231164000","368080000","398498850","400311125","400682400"
"20200807","0.375","2349.25","2362.24","2333.62","2339.56","2327.28","2293.71","2270.61","2204.97","2146.4","581430000","443975000","404944750","402574000","400797883"
"20200806","0.54166666666667","2333.92","2342.61","2333.36","2342.61","2315.36","2286.22","2263.91","2201.56","2142.98","256396000","370179200","407920350","402170950","399823217"
"20200806","0.375","2322.64","2352.48","2322.64","2335.23","2301.59","2278.66","2257.59","2197.72","2139.5","540751000","420991000","411846750","401199250","399875283"
"20200805","0.54166666666667","2307.96","2312.14","2301.8","2311.86","2284.76","2272.21","2251.24","2194.16","2136.03","230659000","353897400","414790100","397726475","403499433"
"20200805","0.375","2289.23","2307.33","2283.95","2307.13","2271.69","2267.34","2247.08","2191.65","2132.93","610639000","396401400","418028850","397133200","404715467"
"20200804","0.54166666666667","2273","2280.23","2269.69","2279.97","2260.14","2262.99","2243.29","2189.26","2129.73","212451000","340264600","415536100","393639275","404709400"
"20200804","0.375","2272.33","2284.66","2271.05","2273.78","2257.08","2260.69","2240.73","2186.79","2126.75","510455000","379721000","420636300","394791975","405060567"
"20200803","0.54166666666667","2246.89","2254.21","2246.09","2251.04","2255.72","2257.72","2238.6","2184.48","2123.77","205283000","321340400","425314950","396752475","407953750"
"20200803","0.375","2251.65","2254.38","2237.04","2246.54","2259.67","2254.4","2235.96","2182.41","2121.14","443179000","379181200","427630300","397555725","409156050"
"20200731","0.54166666666667","2264.1","2265.34","2248.49","2249.37","2262.99","2252.41","2233.71","2180.64","2118.64","329955000","345123800","427232800","397213475","410302233"
"20200731","0.375","2278.53","2281.41","2254.73","2264.66","2265.83","2247.52","2231.3","2178.84","2116.11","409733000","404453200","419141300","395315175","410450817"
"20200730","0.54166666666667","2269.13","2271.55","2264.8","2267.01","2264.3","2241.61","2228.07","2176.58","2113.5","218552000","383761400","418713250","397972625","415964967"
"20200730","0.375","2275.33","2281.33","2263.81","2270.75","2259.71","2236.53","2223.9","2174.36","2110.68","494487000","452141200","421106650","399889325","415975017"
"20200729","0.54166666666667","2262.81","2265.72","2252.24","2263.16","2249.13","2230.28","2219.85","2172.14","2107.89","272892000","405871800","422293150","407445775","416867383"
"20200729","0.375","2258.35","2276.79","2253.77","2263.57","2241.84","2226.83","2216.79","2170.11","2105.1","626602000","484390200","422123650","416668050","416167233"
"20200728","0.54166666666667","2244.94","2258.51","2241.26","2256.99","2229.21","2223.59","2213.29","2167.85","2102.2","306274000","431086200","418831750","412863925","417334400"
"20200728","0.375","2238.19","2266","2237.21","2244.06","2218.92","2220.77","2209.62","2165.87","2099.18","560451000","498019800","417390700","410108875","417069867"
"20200727","0.54166666666667","2225.86","2227.3","2211.27","2217.86","2213.34","2219.49","2206.11","2163.73","2096.45","263140000","452914400","416043100","408910900","419116283"
"20200727","0.375","2203.48","2231.25","2203.48","2226.71","2211.42","2217.53","2204.52","2160.61","2094.2","665484000","520210000","414308950","408232775","422655900"
"20200724","0.54166666666667","2204.99","2206.98","2195.49","2200.44","2211.81","2215","2202.31","2158.85","2091.88","360082000","446200000","402123400","401774175","421510500"
"20200724","0.375","2196.73","2219.57","2195.86","2205.52","2217.97","2215.07","2199.8","2157.72","2089.66","640942000","486340400","400203250","398724450","418341833"
"20200723","0.54166666666667","2209.41","2220.35","2205.35","2216.19","2222.63","2214.52","2197.2","2156.39","2087.33","334924000","421043000","396421550","395774650","416325033"
"20200723","0.375","2227.24","2227.24","2202.99","2208.26","2225.64","2211.28","2194.78","2155.73","2084.89","599618000","474863800","390551750","393889550","416500983"
"20200722","0.54166666666667","2232.7","2233.17","2222.3","2228.66","2223.63","2209.43","2193.1","2155.2","2082.48","295434000","405258200","380662850","397854100","414539017"
"20200722","0.375","2228.2","2238.86","2221.62","2231.21","2218.18","2206.75","2189.61","2154.65","2079.65","560784000","433217200","376237550","398058775","413268350"
"20200721","0.54166666666667","2231.09","2234.86","2225.24","2228.83","2212.18","2203","2186.01","2153.99","2076.91","314455000","354685400","371742450","399296050","412040283"
"20200721","0.375","2219.19","2232.76","2214.28","2231.25","2206.42","2198.47","2182.78","2153.32","2074.29","604028000","372028800","368947650","397272700","411277117"
"20200720","0.54166666666667","2200.54","2202.29","2196.62","2198.2","2196.92","2192.72","2180.3","2152.41","2071.57","251590000","304507200","368190000","399273150","410350317"
"20200720","0.375","2209.59","2209.59","2183.83","2201.42","2195.22","2191.51","2179.78","2152.18","2069.06","435229000","357832600","367481150","399918925","410040550"
"20200717","0.54166666666667","2199.42","2204.2","2195.03","2201.19","2195.31","2189.63","2179.11","2151.87","2066.23","168125000","324687200","367194150","401836950","413137250"
"20200717","0.375","2187.85","2201","2187.85","2200.02","2193.81","2184.53","2176.67","2151.55","2063.55","401172000","403215000","371489050","406105575","414953933"
"20200716","0.54166666666667","2189.15","2191.37","2177.82","2183.76","2190.53","2179.88","2174.06","2151.06","2060.75","266420000","378471200","377232000","414590825","417892150"
"20200716","0.375","2203.3","2207.34","2182.81","2189.72","2188.52","2178.29","2171.64","2150.51","2058.37","518217000","431887000","378672000","413409200","419334933"
"20200715","0.54166666666667","2192.73","2204.73","2191.99","2201.88","2187.79","2176.77","2168.36","2149.87","2056.12","269502000","373935000","392598400","414154500","428036650"
