"일자","시간","시가","고가","저가","종가","5","10","20","60","120","거래량","5","20","40","60"
"20200907","0.375","2369.85","2386.63","2362.42","2381.61","2367.2","2378.84","2363.09","2353.38","2333.36","553063000","380820400","315145150","283158225","257598417"
"20200904","0.625","2366.1","2371.02","2363.76","2368.25","2370.06","2376.54","2361.96","2353.79","2332","109602000","285969400","324746000","277087150","256146717"
"20200904","0.54166666666667","2357.99","2370.1","2356.12","2366.4","2375.15","2374.2","2361.24","2354.95","2330.73","354254000","302102400","324877650","276069275","256160283"
"20200904","0.45833333333333","2360.52","2362","2352.58","2357.96","2381.51","2373.06","2360.62","2356.07","2329.45","374344000","280725400","327670650","272280325","254370567"
"20200904","0.375","2332.68","2370.37","2332.68","2361.8","2389.97","2372.22","2361.26","2357.64","2328.21","512839000","298877000","321529400","268659575","250879283"
"20200903","0.625","2393.29","2396.21","2391.68","2395.9","2390.48","2370.96","2361.5","2359.02","2326.99","78808000","215116400","322059650","264954550","248749700"
"20200903","0.54166666666667","2398.95","2400.27","2391.22","2393.7","2383.03","2365.97","2358.93","2359.63","2325.6","190267000","272746200","322083450","264800000","248554700"
"20200903","0.45833333333333","2400.88","2401.78","2392.73","2398.2","2373.24","2361.28","2356.9","2360.03","2324.22","247369000","295762000","322329050","264536750","248399433"
"20200903","0.375","2383.26","2400.3","2382.23","2400.25","2364.6","2354.08","2354.98","2360.31","2322.83","465102000","378875000","320252200","262844700","246345833"
"20200902","0.625","2358.08","2364.37","2358.08","2364.37","2354.46","2348.91","2352.62","2360.59","2321.43","94036000","304582800","318678200","263009475","245119500"
"20200902","0.54166666666667","2345.2","2359.92","2343.28","2358.61","2351.44","2347.34","2352.86","2361.5","2320.31","366957000","341316400","318111100","262402875","244712483"
"20200902","0.45833333333333","2355.63","2356.42","2341.29","2344.79","2348.91","2347.37","2353.26","2362.52","2319.21","305346000","320124000","309125950","256543150","241999717"
"20200902","0.375","2363.43","2369.57","2354.77","2354.99","2349.32","2348.27","2354.06","2363.84","2318.27","662934000","349635800","302825000","252106425","239701350"
"20200901","0.625","2348.83","2350.9","2343.91","2349.55","2343.56","2348.18","2353.79","2364.87","2317.18","93641000","251611400","295038400","243226775","235355567"
"20200901","0.54166666666667","2345.89","2355.9","2344.31","2349.25","2343.36","2350.31","2354.65","2365.49","2315.92","277704000","307107800","293814150","243552225","234818667"
"20200901","0.45833333333333","2346.77","2352.9","2342.52","2345.96","2343.24","2352.05","2355.45","2366.05","2314.69","260995000","323327400","291276050","243337025","233420783"
"20200901","0.375","2340.19","2355.09","2331.23","2346.85","2345.83","2351.9","2356.29","2366.65","2313.49","452905000","420144400","286193800","240108000","232276683"
"20200831","0.625","2349.03","2349.03","2326.06","2326.17","2347.22","2352.51","2356.72","2367","2312.16","172812000","352010400","279355350","238839400","230345100"
"20200831","0.54166666666667","2348.86","2349.7","2326.09","2348.58","2352.81","2355.87","2356.9","2367.42","2311.12","371123000","399470800","273542100","236363600","228499983"
"20200831","0.45833333333333","2357.54","2365.38","2346.76","2348.62","2357.26","2356.32","2355.71","2367.47","2309.87","358802000","375550000","263294950","232711325","225132250"
"20200831","0.375","2377.09","2381.5","2356.13","2358.95","2360.86","2358.39","2354.51","2367.32","2308.63","745080000","408478400","251171300","228825050","221910283"
"20200828","0.625","2353.2","2357.76","2352.95","2353.8","2357.96","2359.15","2352.57","2367.17","2307.27","112235000","275319200","229428300","221847075","216424717"
"20200828","0.54166666666667","2369.98","2371.35","2345.28","2354.08","2357.79","2359.85","2350.11","2366.98","2305.85","410114000","291908000","227260900","221801600","215789683"
"20200828","0.45833333333333","2367.37","2379.26","2366.01","2370.87","2358.94","2359.4","2347.64","2366.67","2304.45","251519000","251051600","216890000","217720525","211992167"
"20200828","0.375","2362.22","2368.56","2352.24","2366.59","2355.37","2358.99","2344.88","2366.08","2302.94","523444000","287472200","215789750","215554225","210838400"
"20200827","0.625","2352.56","2352.56","2344.38","2344.45","2355.92","2358.84","2341.05","2365.64","2301.56","79284000","199322200","207849450","212094725","208088633"
"20200827","0.54166666666667","2360.71","2361.21","2345.56","2352.98","2360.35","2360.68","2337.54","2365.09","2300.37","195179000","220916200","207516550","211790325","207915200"
"20200827","0.45833333333333","2352.98","2360.98","2346.1","2359.8","2361.91","2360.93","2333.59","2364.33","2299.11","205832000","217745800","206744450","211434625","207358567"
"20200827","0.375","2371.95","2373.36","2346.78","2353.05","2359.87","2357.93","2330.16","2363.45","2297.73","433622000","278019800","205437200","209392650","206877250"
"20200826","0.625","2367.4","2369.32","2360.09","2369.32","2362.6","2355.1","2327.77","2362.41","2296.49","82694000","205126600","207340750","208340150","206878317"
"20200826","0.54166666666667","2361.9","2374.68","2358.78","2366.58","2361.77","2350.62","2327.33","2360.92","2294.94","187254000","233976200","206694650","208013175","206463133"
"20200826","0.45833333333333","2349.72","2361.95","2347.65","2360.81","2361.01","2345.99","2327.18","2359.43","2293.33","179327000","228395400","203960350","208436600","205920033"
"20200826","0.375","2367.74","2374.01","2336.98","2349.57","2359.95","2340.36","2327.52","2357.98","2291.77","507202000","255757200","201387850","208139525","205550150"
"20200825","0.625","2364.58","2369.78","2364.58","2366.73","2356","2335.88","2327.82","2356.77","2290.36","69156000","165626200","191415150","205514150","202985467"
"20200825","0.54166666666667","2363.46","2366.33","2356.14","2365.15","2347.6","2330.77","2326.89","2354.85","2288.85","226942000","185031000","193290300","205320925","202856067"
"20200825","0.45833333333333","2356.02","2367.24","2355.02","2362.78","2339.48","2323.27","2326.27","2352.96","2287.36","159350000","162908400","195398000","204493150","201471883"
"20200825","0.375","2352.15","2357.05","2340.97","2355.5","2330.96","2314.41","2328.36","2351.03","2285.86","316136000","193082400","194022200","205318125","200674333"
"20200824","0.625","2324.91","2329.83","2324.77","2329.83","2320.78","2306.26","2330.7","2349.28","2284.36","56547000","143632600","198323450","205839975","200933433"
"20200824","0.54166666666667","2323.86","2327.38","2315.31","2324.76","2315.76","2302.39","2334.58","2347.94","2282.87","166180000","172862400","199185100","205978925","202363983"
"20200824","0.45833333333333","2319.98","2331.18","2319.8","2324.52","2313.94","2300.43","2338.65","2346.71","2281.38","116329000","185529200","202127700","206050900","202720567"
"20200824","0.375","2309.38","2332.33","2283.48","2320.21","2307.05","2304.03","2342.55","2345.72","2279.96","310220000","235191000","206478800","207279775","203056933"
"20200821","0.625","2305.33","2311.81","2300.83","2304.59","2297.86","2308.38","2346.85","2344.87","2278.6","68887000","187672200","214265850","209922925","202440300"
"20200821","0.54166666666667","2316.73","2329.34","2304.58","2304.74","2291.73","2314.68","2353.5","2344.25","2277.46","202696000","209842200","216342300","210054075","202244800"
"20200821","0.45833333333333","2290.13","2321.12","2289.5","2315.63","2289.01","2319.75","2359.95","2343.68","2276.35","229514000","205240400","218551050","209543250","201556450"
"20200821","0.375","2306.16","2313.18","2280.97","2290.1","2286.92","2323.01","2366.77","2342.93","2275.18","364638000","253676200","215318700","208362725","200001067"
"20200820","0.625","2275.03","2281.72","2270.88","2274.22","2301.01","2329.28","2374.5","2342.55","2274.19","72626000","194703000","216340000","208208225","199895367"
"20200820","0.54166666666667","2291.1","2298.08","2270.85","2273.96","2318.9","2342.31","2382.4","2342.36","2273.23","179737000","206691400","216064100","208114525","199934717"
"20200820","0.45833333333333","2304.11","2311.47","2283.93","2291.14","2337.62","2355.14","2389.61","2342.2","2272.29","179687000","196319400","216124800","207665625","200237517"
"20200820","0.375","2339.91","2357.08","2293.15","2305.17","2350.5","2366.78","2395.79","2341.74","2271.19","471693000","221931600","213348100","207597275","200043183"
"20200819","0.625","2363.46","2366.15","2360.54","2360.54","2359.11","2376.87","2401.39","2341.02","2269.95","69772000","148924800","209339550","206647100","199824550"
"20200819","0.54166666666667","2368.33","2369.4","2356.74","2363.67","2357.55","2381.07","2404.3","2339.3","2268.31","132568000","188789600","209331700","206347375","199962183"
"20200819","0.45833333333333","2356.26","2372.33","2355.7","2367.6","2365.72","2385.32","2407.13","2337.42","2266.69","127877000","188642800","212912850","206899875","201556783"
"20200819","0.375","2370.87","2380.1","2353.17","2355.5","2372.66","2392.31","2409.94","2335.37","2265.14","307748000","243499600","214891200","207631300","202742033"
"20200818","0.625","2353.29","2356.67","2336.78","2348.24","2383.06","2400.14","2413.01","2333.7","2263.66","106659000","196706000","219613150","208770625","203637217"
"20200818","0.54166666666667","2405.32","2407.48","2343.87","2352.72","2394.62","2410.52","2414.92","2331.53","2262.33","269096000","220380600","217351550","207638950","202984750"
"20200818","0.45833333333333","2403.84","2406.47","2391.39","2404.53","2404.59","2419.71","2416.44","2329.27","2260.94","131834000","207231600","213588300","204508825","201760300"
"20200818","0.375","2405.84","2419.65","2393.27","2402.32","2404.92","2422.5","2415.31","2326.3","2259.13","402161000","274057000","216614050","204000400","202238350"
"20200814","0.625","2406.9","2412.41","2404.39","2407.49","2411.97","2424.07","2413.58","2323.42","2257.26","73780000","215708000","213356500","202238425","203951783"
"20200814","0.54166666666667","2400.79","2411.22","2397.45","2406.06","2417.22","2424.8","2410.79","2319.97","2255.14","225032000","250326200","212772750","203953425","204251833"
"20200814","0.45833333333333","2405.73","2412.79","2399.38","2402.54","2426.42","2425.92","2408.05","2316.63","2253.01","203351000","238293200","209974100","203017000","204972950"
"20200814","0.375","2427.85","2435","2383.69","2406.21","2434.84","2427.54","2404.9","2313.34","2250.88","465961000","274635800","208080750","201346000","205936300"
"20200813","0.625","2434.47","2437.53","2412.49","2437.53","2440.07","2428.93","2402.09","2310.21","2248.71","110416000","194865200","205580000","196527525","204500117"
"20200813","0.54166666666667","2452.2","2452.2","2432.89","2433.75","2436.17","2427.57","2397.35","2306.52","2246.2","246871000","208972200","203765850","195196050","203966717"
"20200813","0.45833333333333","2444.38","2455.32","2442.11","2452.09","2432.39","2425.89","2392.42","2302.84","2243.65","164867000","184428600","200535450","193059150","204127400"
"20200813","0.375","2455.28","2458.17","2439.89","2444.62","2425.42","2419.32","2386.58","2298.77","2240.91","385064000","229759600","201406750","192342250","204793633"
"20200812","0.625","2417.14","2432.35","2416.48","2432.35","2420.23","2413.16","2381.36","2294.97","2238.2","67108000","166669800","200076450","191673050","204955517"
"20200812","0.54166666666667","2415.77","2419.8","2410.39","2418.04","2417.79","2408.13","2375.34","2291.57","2235.49","180951000","194086400","200164950","191870025","205169683"
"20200812","0.45833333333333","2416.76","2422.27","2410.22","2414.84","2418.97","2403.09","2369.78","2288.42","2232.92","124153000","191385000","199206450","192293875","205745100"
"20200812","0.375","2414.78","2428.58","2393.27","2417.25","2419.39","2396.77","2364.4","2285.36","2230.51","391522000","246991800","201846450","193390725","206194733"
"20200811","0.625","2420.04","2424.13","2418.26","2418.67","2413.21","2390.19","2358.08","2282.28","2228.12","69615000","180972800","203954650","195067050","206496917"
"20200811","0.54166666666667","2422.66","2427.28","2414","2420.17","2406.09","2382.27","2351.14","2279.11","2225.53","204191000","205816000","203363050","195277425","206582850"
"20200811","0.45833333333333","2415.87","2429.36","2414.29","2423.94","2398.46","2375.26","2343.98","2275.9","2223","167444000","203447600","200886900","195878750","207174400"
"20200811","0.375","2396.11","2420.3","2396.11","2416.9","2387.2","2367.12","2336.47","2272.69","2220.52","402187000","237360800","200371400","196667450","208219483"
"20200810","0.625","2382.75","2387.53","2382.75","2386.38","2374.15","2358.96","2329.49","2269.49","2218.07","61427000","169344400","197928100","195649250","207747683"
"20200810","0.54166666666667","2381.63","2390.51","2380.16","2383.05","2367.16","2353.84","2322.73","2266.36","2215.63","193831000","190870800","197926350","195801350","207824100"
"20200810","0.45833333333333","2366.86","2382.9","2365.14","2382.05","2358.46","2349.56","2316.18","2263.34","2213.2","192349000","185201400","195429350","195846300","207686550"
"20200810","0.375","2353.92","2370.11","2349.33","2367.61","2352.05","2342.54","2309.4","2260.32","2210.85","337010000","229920800","191386750","195050500","206680083"
"20200807","0.625","2351.59","2353.99","2348.77","2351.67","2347.05","2336.48","2303.56","2257.32","2208.74","62105000","177345400","191120350","199249425","206117717"
"20200807","0.54166666666667","2341.04","2353.13","2336.97","2351.41","2343.77","2332.03","2298.44","2254.81","2206.93","169059000","201377000","195134100","199991375","205964600"
"20200807","0.45833333333333","2350.69","2352.14","2333.62","2339.56","2340.53","2325.97","2293.44","2252.27","2205.11","165484000","204023800","196059900","202472375","205067067"
"20200807","0.375","2349.25","2362.24","2341.26","2349.99","2340.66","2320.01","2289.7","2249.95","2203.4","415946000","242618600","194611250","204864075","204189517"
"20200806","0.625","2335.5","2342.61","2335.25","2342.61","2333.04","2312.7","2285.68","2247.36","2201.58","74133000","173205000","187475050","203960175","202062767"
"20200806","0.54166666666667","2333.92","2341.84","2333.36","2335.27","2325.91","2305.81","2281.9","2244.71","2199.66","182263000","190734600","186626250","204067150","201770900"
"20200806","0.45833333333333","2338.73","2341.04","2325.19","2335.23","2320.28","2300.02","2278.66","2242.24","2197.88","182293000","189672600","185582850","205923375","202229833"
"20200806","0.375","2322.64","2352.48","2322.64","2340.22","2311.41","2291.61","2275.44","2239.81","2196.1","358458000","239951200","183277750","206487075","201949500"
"20200805","0.625","2306.46","2312.14","2306.46","2311.86","2299.36","2282.8","2271.79","2237.48","2194.29","68878000","179816200","183269650","207395050","201854267"
"20200805","0.54166666666667","2307.96","2309.36","2301.8","2306.98","2292.35","2276.27","2269.35","2235.64","2193.04","161781000","196974200","183575100","207672050","202211300"
"20200805","0.45833333333333","2290.75","2307.33","2288.47","2307.13","2285.71","2270.64","2267.21","2233.9","2191.86","176953000","196044800","185381300","209014425","202501650"
"20200805","0.375","2289.23","2299.98","2283.95","2290.88","2279.76","2264.86","2265.03","2232.01","2190.66","433686000","231318400","184935000","208368875","201989900"
"20200804","0.625","2275.73","2280.23","2275.1","2279.97","2271.8","2260.91","2263.6","2230.56","2189.58","57783000","156859600","186179450","207768050","201670400"
"20200804","0.54166666666667","2273","2278.71","2269.69","2276.8","2266.23","2259.38","2262.45","2228.96","2188.34","154668000","174081200","187191800","208192750","201892300"
"20200804","0.45833333333333","2277.34","2282.44","2273.2","2273.78","2260.18","2258.67","2261.17","2227.23","2187.15","157134000","165447000","190870600","210318150","202753767"
"20200804","0.375","2272.33","2284.66","2271.05","2277.39","2255.56","2257.99","2259.69","2225.57","2186","353321000","200356600","192963500","212143525","203555950"
"20200803","0.625","2250.54","2252.95","2250.27","2251.04","2249.96","2257.3","2258.6","2223.94","2184.74","61392000","158168400","193370400","212657475","203137833"
"20200803","0.54166666666667","2246.89","2254.21","2246.09","2252.15","2250.03","2259.27","2256.94","2222.86","2183.71","143891000","183405000","193676350","212772975","203133100"
"20200803","0.45833333333333","2250.98","2251.39","2243.93","2246.54","2252.53","2260.78","2255.18","2221.76","2182.71","111497000","181929000","196263250","213815150","203524067"
"20200803","0.375","2251.65","2254.38","2237.04","2250.68","2257.15","2262.44","2254.19","2220.69","2181.82","331682000","214274000","198714250","214326750","204025483"
"20200731","0.625","2250.48","2253.95","2248.49","2249.37","2260.42","2263.78","2253.14","2219.45","2180.85","142380000","159369000","207378500","213616400","203167300"
"20200731","0.54166666666667","2264.1","2265.34","2249.27","2251.41","2264.65","2265.2","2250.69","2217.8","2179.95","187575000","163172000","204848650","211379850","202066817"
"20200731","0.45833333333333","2271.73","2271.73","2257.04","2264.66","2268.51","2266.28","2248.39","2216.05","2178.97","136511000","152895200","208884850","209570650","203029367"
"20200731","0.375","2278.53","2281.41","2254.73","2269.63","2269.03","2265.51","2245.43","2214.2","2177.85","273222000","197252200","215116900","208978650","203868067"
"20200730","0.625","2269.43","2270.72","2266.87","2267.01","2267.74","2263.68","2242.85","2212.32","2176.58","57157000","157605200","220445300","209356625","205622283"
"20200730","0.54166666666667","2269.13","2271.55","2264.8","2270.52","2267.14","2261.38","2240.31","2210.67","2175.46","161395000","185754800","221508050","209343225","205889700"
"20200730","0.45833333333333","2266.07","2272.8","2263.81","2270.75","2265.75","2259.9","2237.42","2209.03","2174.31","136191000","187081200","226263900","210553325","205605217"
"20200730","0.375","2275.33","2281.33","2264.95","2267.24","2264.05","2254.61","2234.3","2207.43","2173.21","358296000","251558000","229696400","211285375","205080700"
"20200729","0.625","2264.76","2265.72","2261.7","2263.16","2262","2249.59","2231.75","2205.83","2172.06","74987000","195504800","231520450","211146575","204061100"
"20200729","0.54166666666667","2262.81","2265.05","2252.24","2264.01","2259.62","2245.94","2230.02","2204.09","2171.04","197905000","226156200","231769000","211529400","203719533"
"20200729","0.45833333333333","2262.13","2269.54","2259.02","2263.57","2255.63","2242.5","2228.26","2202.39","2169.96","168027000","226373600","232647550","211061825","202961700"
"20200729","0.375","2258.35","2276.79","2253.77","2262.26","2254.05","2236.19","2226.64","2200.65","2168.83","458575000","265060000","231802750","210517350","203221933"
"20200728","0.625","2251.02","2258.51","2251.02","2256.99","2245.17","2230.49","2225.16","2198.87","2167.77","78030000","186847200","229356650","209415875","200366367"
"20200728","0.54166666666667","2244.94","2251.77","2241.26","2251.28","2237.17","2225.34","2223.75","2197.33","2166.78","228244000","210367000","229193700","209242550","200284217"
"20200728","0.45833333333333","2256.07","2260.39","2242.55","2244.06","2232.26","2222.02","2222.56","2195.96","2165.75","198992000","196821600","229765700","208695350","199571117"
"20200728","0.375","2238.19","2266","2237.21","2255.64","2229.37","2219.24","2221.92","2194.92","2164.68","361459000","258016600","231323550","208852175","199777100"
"20200727","0.625","2216.6","2220.27","2216.1","2217.86","2218.33","2214.95","2220.39","2193.63","2163.48","67511000","204081400","231944550","208021550","200044850"
"20200727","0.54166666666667","2225.86","2227.3","2211.27","2217.02","2215.81","2213.99","2219.41","2193.13","2161.93","195629000","244239000","231869600","207861475","199871533"
"20200727","0.45833333333333","2230","2230.38","2222.73","2226.71","2213.51","2213.91","2218.64","2192.61","2160.61","160517000","257343600","231367050","207154475","199616067"
"20200727","0.375","2203.48","2231.25","2203.48","2229.62","2211.79","2214.1","2217.38","2191.97","2159.73","504967000","301198200","229939250","206681100","199136633"
"20200724","0.625","2205.89","2206.98","2200.44","2200.44","2209.1","2214.02","2215.26","2191.1","2158.89","91783000","215887200","219854300","201061700","195682817"
"20200724","0.54166666666667","2204.99","2206.7","2195.49","2205.27","2211.57","2217.1","2215.3","2190.3","2158.32","268299000","248833000","217911050","200675900","195420467"
"20200724","0.45833333333333","2217.04","2218.45","2201.04","2205.52","2212.17","2219.83","2214.99","2189.38","2157.7","261152000","236141400","210256450","200101625","193915167"
"20200724","0.375","2196.73","2219.57","2195.86","2218.09","2214.3","2222.16","2214.71","2188.42","2157.04","379790000","262866400","202840400","198243650","191649467"
"20200723","0.625","2212.66","2218","2211.67","2216.19","2216.41","2223.09","2213.55","2187.22","2156.21","78412000","202900000","198267950","198210775","191833317"
"20200723","0.54166666666667","2209.41","2220.35","2205.35","2212.8","2218.94","2224.6","2211.93","2185.87","2155.89","256512000","230312800","197178400","198080525","191953500"
"20200723","0.45833333333333","2217.21","2217.21","2202.99","2208.26","2222.62","2225.83","2210.63","2184.46","2155.39","204841000","209236600","194842750","195275875","191171583"
"20200723","0.375","2227.24","2227.24","2209.19","2216.16","2227.48","2224.82","2209.7","2183.06","2155.12","394777000","250199000","192874350","192772850","192031700"
"20200722","0.625","2229.56","2232.67","2228.48","2228.66","2230.02","2223.38","2208.9","2181.44","2154.95","79958000","186197800","190772700","190331425","194457033"
"20200722","0.54166666666667","2232.7","2233.17","2222.3","2228.82","2229.78","2220.65","2207.56","2179.4","2154.67","215476000","218143000","191289800","189694800","194790633"
"20200722","0.45833333333333","2233.74","2238.86","2229.64","2231.21","2230.26","2216.5","2206.22","2177.43","2154.38","151131000","221077600","189476100","188118775","200229517"
"20200722","0.375","2228.2","2235.56","2221.62","2232.56","2229.04","2213.49","2204.34","2175.66","2154.05","409653000","265627200","189231950","188931525","200528633"
"20200721","0.625","2228.38","2230.56","2225.69","2228.83","2222.17","2210.15","2202.94","2173.96","2153.77","74771000","196899000","189475100","185871225","198790400"
"20200721","0.54166666666667","2231.09","2234.86","2225.24","2227.46","2216.74","2207.27","2200.68","2171.95","2153.43","239684000","219060400","189291400","185829475","198541567"
"20200721","0.45833333333333","2225.22","2232.76","2224.55","2231.25","2211.53","2204.01","2197.97","2170.09","2153.08","230149000","197515800","187625000","184473825","196817350"
"20200721","0.375","2219.19","2229.82","2214.28","2225.1","2202.73","2199.27","2195.09","2168.36","2152.62","373879000","212139600","186380800","184003875","195349717"
"20200720","0.625","2201.06","2202.24","2198.18","2198.2","2197.95","2195.43","2192.84","2166.65","2152.28","66012000","147947400","184098550","184095000","195292417"
"20200720","0.54166666666667","2200.54","2202.29","2196.62","2201.69","2198.13","2194.58","2192.23","2164.9","2152.17","185578000","157786400","183853350","183872500","195305483"
"20200720","0.45833333333333","2185.96","2201.9","2185.96","2201.42","2197.8","2194.42","2191.45","2163.07","2152.01","131961000","143237000","182941900","183740575","195032833"
"20200720","0.375","2209.59","2209.59","2183.83","2187.23","2196.5","2194.46","2190.51","2161.37","2151.86","303268000","174513000","183422950","183735325","195282933"
"20200717","0.625","2200.13","2204.2","2198.49","2201.19","2195.8","2195.95","2189.95","2160.16","2151.81","52918000","125183600","182269100","183597075","194564683"
"20200717","0.54166666666667","2199.42","2200.45","2195.03","2199.13","2192.91","2195.2","2187.4","2159.05","2151.65","115207000","156559800","183440750","184175175","195079633"
"20200717","0.45833333333333","2195.78","2201","2193.55","2200.02","2191.03","2195.72","2184.79","2157.95","2151.51","112831000","166613000","189946800","185744525","195730817"
"20200717","0.375","2187.85","2199.43","2187.85","2194.91","2191.03","2194.08","2182.46","2156.86","2151.26","288341000","214595600","193646900","186054000","196630017"
"20200716","0.625","2185.1","2187.92","2183.76","2183.76","2192.43","2191.93","2180.55","2155.79","2150.98","56621000","174987400","198153600","188616000","197760450"
"20200716","0.54166666666667","2189.15","2191.37","2177.82","2186.72","2196.09","2190.92","2179.76","2154.6","2150.71","209799000","199503600","198982650","189341050","198028683"
"20200716","0.45833333333333","2200.79","2202.85","2182.81","2189.72","2197.49","2190.25","2179.04","2153.52","2150.39","165473000","186793400","195709000","189336000","197645450"
"20200716","0.375","2203.3","2207.34","2197.18","2200.06","2200.42","2189.88","2178.28","2152.39","2150.07","352744000","236602000","192671350","191610375","199881150"
"20200715","0.625","2200.94","2204.73","2199.59","2201.88","2197.13","2188.48","2176.83","2151.11","2149.79","90300000","180272600","189890150","196299200","201645167"
"20200715","0.54166666666667","2192.73","2204.34","2191.99","2202.09","2191.43","2186.56","2174.68","2150.43","2149.33","179202000","203483800","188099800","196541050","201381083"
"20200715","0.45833333333333","2203.59","2205.07","2190.66","2193.68","2185.75","2183.95","2172.68","2149.82","2148.89","146248000","208696400","186761450","205606225","202213817"
"20200715","0.375","2208.73","2216.97","2199.12","2204.4","2183","2179.6","2170.95","2149.32","2148.46","414516000","245093600","188631100","206176975","203200550"
"20200714","0.625","2174","2183.61","2173.47","2183.61","2179.34","2173.85","2168.53","2148.6","2147.9","71097000","174412000","182267350","203448050","203039000"
"20200714","0.54166666666667","2173.78","2177.01","2165.6","2173.36","2179.83","2170.83","2167.56","2147.73","2147.1","206356000","193662400","182367550","203166650","202903100"
"20200714","0.45833333333333","2180.94","2182.63","2172.91","2173.71","2181.69","2169.18","2167.36","2147.07","2146.36","205265000","180707600","181322650","201413525","202306800"
"20200714","0.375","2176.43","2181.53","2170.5","2179.94","2182.14","2168.6","2167.75","2146.43","2145.6","328234000","195692800","181626950","199834175","202571167"
"20200713","0.625","2187.16","2188.8","2185.38","2186.06","2176.2","2167.84","2167.66","2145.55","2144.73","61108000","145316200","184091450","200889350","204815917"
"20200713","0.54166666666667","2181.37","2188.38","2180.32","2186.09","2168.36","2166.69","2167.75","2144.56","2143.72","167349000","182160200","183891650","201031550","204903017"
"20200713","0.45833333333333","2176.95","2183.29","2175.4","2182.65","2161.83","2165.18","2167.75","2143.66","2142.7","141582000","186057000","184539250","201078300","205631983"
"20200713","0.375","2170.51","2178.28","2163.07","2175.96","2156.67","2162.81","2168.01","2142.95","2141.63","280191000","233435600","184047700","201212925","206182833"
"20200710","0.625","2145.45","2151.77","2145.45","2150.25","2155.06","2161.41","2168.11","2142.25","2140.64","76351000","192037800","184925050","200712475","207134933"
"20200710","0.54166666666667","2152.12","2154.89","2140.29","2146.84","2159.48","2162.3","2168.22","2142.1","2139.63","245328000","205632800","184909600","200899075","207395917"
"20200710","0.45833333333333","2156.82","2159.72","2148.57","2153.43","2165.02","2163.21","2168.38","2141.89","2138.69","186833000","177511200","181542250","198622825","207421450"
"20200710","0.375","2171.44","2171.52","2146.28","2156.88","2168.54","2164.28","2168.1","2141.49","2137.57","378475000","199568600","178461100","198121575","207259217"
"20200709","0.625","2171.65","2175.18","2167.51","2167.9","2168.94","2165.53","2167.55","2140.83","2136.44","73202000","134772200","179078400","197563875","210342683"
"20200709","0.54166666666667","2175.55","2181.48","2170.86","2172.36","2167.75","2166.91","2165.92","2140.26","2135.28","144326000","150618800","179699450","197551700","210233983"
"20200709","0.45833333333333","2169.82","2175.96","2166.74","2174.54","2165.12","2167.47","2163.71","2139.59","2134.08","104720000","158481800","182963000","198613675","210369800"
"20200709","0.375","2171.15","2179.56","2167.63","2171.03","2161.4","2168.81","2161.18","2138.98","2132.76","297120000","194986000","190549400","203486050","211136283"
"20200708","0.625","2160.72","2163.27","2156.31","2158.88","2160.02","2170.31","2158.58","2138.29","2131.75","54493000","150182200","202708250","207522675","212806283"
"20200708","0.54166666666667","2158.56","2163.41","2153.32","2161.96","2162.12","2173.22","2155.97","2137.99","2130.68","152435000","176375200","204982300","208021725","213052517"
"20200708","0.45833333333333","2155.12","2166.54","2150.89","2159.19","2166.06","2174.81","2153.39","2137.54","2129.57","183641000","188158400","224451000","209940000","213205533"
"20200708","0.375","2166.76","2173.83","2155.92","2155.92","2169.83","2174.13","2151.7","2137.02","2128.52","287241000","226935000","223722850","210485275","214642867"
"20200707","0.625","2169.67","2170.54","2164.03","2164.17","2176.23","2173.55","2150.42","2136.66","2127.5","73101000","180909200","224628750","213424825","216968033"
"20200707","0.54166666666667","2182.68","2183.11","2168.07","2169.38","2180.6","2171.92","2147.63","2136.23","2126.38","185458000","202349200","223965750","213170875","217359150"
"20200707","0.45833333333333","2178.28","2185.36","2175.03","2181.65","2184.31","2169.57","2144.95","2135.53","2125.2","211351000","191607800","221504400","212798875","217498750"
"20200707","0.375","2202.04","2206.79","2175.23","2178.02","2183.56","2164.94","2142.23","2134.43","2123.91","377524000","208885200","218041400","213043275","217028467"
"20200706","0.625","2187.64","2189.37","2186.13","2187.93","2178.44","2159.94","2139.45","2133.34","2122.58","57112000","148588800","217687250","215178150","219071433"
"20200706","0.54166666666667","2188.11","2191.28","2184.25","2186.02","2170.87","2153.55","2134.73","2130.72","2120.97","180301000","172762600","218171450","215408700","219922250"
"20200706","0.45833333333333","2177.38","2188.7","2176.56","2187.95","2163.25","2146.84","2130.02","2128.61","2119.32","131751000","161744400","217617350","216178350","223039833"
"20200706","0.375","2158.95","2179.9","2157.71","2177.88","2154.82","2138.72","2125.58","2127.5","2117.62","297738000","213558400","218378150","217250400","224182017"
"20200703","0.625","2150.21","2153.54","2148.73","2152.41","2146.32","2131.97","2122.43","2126.67","2115.96","76042000","171135400","216499900","218239875","225827683"
"20200703","0.54166666666667","2148.73","2150.64","2141.34","2150.09","2141.45","2129.26","2121.54","2126.33","2114.44","177981000","197846400","216888550","218639075","225525933"
"20200703","0.45833333333333","2145.24","2150.15","2143.18","2147.91","2136.23","2127.29","2120.7","2126.02","2112.91","125210000","213539800","215703400","220361050","224426667"
"20200703","0.375","2147.89","2152.4","2135.3","2145.81","2130.44","2123.34","2120.03","2125.65","2111.4","390821000","296557200","217782050","221658275","224305317"
